"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","[TCP Dup ACK 16595#2] 63214  >  443 [ACK] Seq=1929 Ack=10915 Win=66304 Len=0 SLE=5649 SRE=7061"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Spurious Retransmission] 443  >  63214 [PSH, ACK] Seq=7061 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","[TCP Dup ACK 16595#3] 63214  >  443 [ACK] Seq=1929 Ack=10915 Win=66304 Len=0 SLE=7061 SRE=8473"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","72","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Spurious Retransmission] 443  >  63214 [ACK] Seq=8473 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","54","","","443  >  63214 [ACK] Seq=10915 Ack=1929 Win=71424 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","[TCP Dup ACK 16595#4] 63214  >  443 [ACK] Seq=1929 Ack=10915 Win=66304 Len=0 SLE=8473 SRE=9885"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TLSv1.3","1080","","","Application Data, Application Data"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","65","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","73","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TLSv1.2","1466","","","[TCP Previous segment not captured] , Ignored Unknown Record"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","1466","","","[TCP Out-Of-Order] 443  >  63215 [ACK] Seq=1 Ack=1777 Win=71424 Len=1412"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","66","","","[TCP Dup ACK 16566#1] 63215  >  443 [ACK] Seq=1777 Ack=1 Win=66304 Len=0 SLE=1413 SRE=2825"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","54","","","63215  >  443 [ACK] Seq=1777 Ack=2825 Win=66304 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TLSv1.2","2878","","","Ignored Unknown Record"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TLSv1.2","1466","","","[TCP Previous segment not captured] , Ignored Unknown Record"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","1466","","","[TCP Out-Of-Order] 443  >  63215 [ACK] Seq=5649 Ack=1777 Win=71424 Len=1412"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","1070","","","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","66","","","63215  >  443 [ACK] Seq=1777 Ack=5649 Win=66304 Len=0 SLE=7061 SRE=8473"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","54","","","63215  >  443 [ACK] Seq=1777 Ack=8473 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","66","","","[TCP Dup ACK 16627#1] 63215  >  443 [ACK] Seq=1777 Ack=8473 Win=66304 Len=0 SLE=9885 SRE=10901"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","1466","","","[TCP Out-Of-Order] 443  >  63215 [ACK] Seq=8473 Ack=1777 Win=71424 Len=1412"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","54","","","63215  >  443 [ACK] Seq=1777 Ack=10901 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","75","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TLSv1.2","128","","","Change Cipher Spec, Application Data"
"2024-07-02 14:25:18","192.168.1.37","255.255.255.255","1046","1046","UDP","67","","","1046  >  1046 Len=25"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","54","","","63214  >  443 [ACK] Seq=1929 Ack=11941 Win=65280 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","54","","","443  >  63215 [ACK] Seq=10901 Ack=1851 Win=71424 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TLSv1.2","1052","","","Application Data, Application Data"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","54","","","63215  >  443 [ACK] Seq=1851 Ack=11899 Win=65280 Len=0"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","987","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","77","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","127","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","114","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","78","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","76","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","74","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","75","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","68","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1288","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1229","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","79","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","77","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","77","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","77","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","168","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","76","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","153","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","69","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","73","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","74","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","74","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","83","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","77","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","415","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","52226","QUIC","66","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","59444","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","52226","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.138","52226","443","QUIC","74","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.138","52226","443","QUIC","76","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","TCP","66","","","63217  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","TCP","66","","","63218  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TCP","66","","","63219  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63217","TCP","66","","","53  >  63217 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","TCP","54","","","63217  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63218","TCP","66","","","53  >  63218 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","TCP","56","","","63217  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","TCP","54","","","63218  >  53 [ACK] Seq=1 Ack=1 Win=65792 Len=0"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","DNS","86","","","Standard query 0x8cf7 A www.google.com"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","TCP","56","","","63218  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65792 Len=2 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","DNS","86","","","Standard query 0x86e3 HTTPS www.google.com"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","59444","QUIC","64","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63217","TCP","54","","","53  >  63217 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63217","TCP","54","","","53  >  63217 [ACK] Seq=1 Ack=35 Win=64768 Len=0"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.138","59444","443","QUIC","75","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63217","DNS","104","","","Standard query response 0x8cf7 A www.google.com A 142.251.132.100"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63218","TCP","54","","","53  >  63218 [ACK] Seq=1 Ack=3 Win=64768 Len=0"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63218","TCP","54","","","53  >  63218 [ACK] Seq=1 Ack=35 Win=64768 Len=0"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","TCP","54","","","63217  >  53 [FIN, ACK] Seq=35 Ack=51 Win=65792 Len=0"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63218","DNS","157","","","Standard query response 0x86e3 HTTPS www.google.com HTTPS A 142.251.132.100 AAAA 2800:3f0:4005:40e::2004"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","TCP","54","","","63218  >  53 [FIN, ACK] Seq=35 Ack=104 Win=65536 Len=0"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","1292","","","Initial, DCID=b294cb0848f771e8, PKN: 1, CRYPTO"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","1292","","","Initial, DCID=b294cb0848f771e8, PKN: 2, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63217","TCP","54","","","53  >  63217 [FIN, ACK] Seq=51 Ack=36 Win=64768 Len=0"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63217","53","TCP","54","","","63217  >  53 [ACK] Seq=36 Ack=52 Win=65792 Len=0"
"2024-07-02 14:25:19","200.63.212.110","192.168.1.37","53","63218","TCP","54","","","53  >  63218 [FIN, ACK] Seq=104 Ack=36 Win=64768 Len=0"
"2024-07-02 14:25:19","192.168.1.37","200.63.212.110","63218","53","TCP","54","","","63218  >  53 [ACK] Seq=36 Ack=105 Win=65536 Len=0"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","59444","QUIC","1013","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","59444","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.138","59444","443","QUIC","79","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.138","59444","443","QUIC","75","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Initial, SCID=f294cb0848f771e8, PKN: 1, ACK, PADDING"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Initial, SCID=f294cb0848f771e8, PKN: 2, CRYPTO, PADDING"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Initial, SCID=f294cb0848f771e8, PKN: 3, CRYPTO, PADDING"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","1292","","","Initial, DCID=f294cb0848f771e8, PKN: 3, ACK, PADDING"
"2024-07-02 14:25:19","107.167.96.30","192.168.1.37","443","63219","TCP","58","","","443  >  63219 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1460"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TCP","54","","","63219  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2024-07-02 14:25:19","142.251.132.138","192.168.1.37","443","59444","QUIC","66","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TCP","1514","","","63219  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TLSv1.3","387","","","Client Hello (SNI=sitecheck.opera.com)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Handshake, SCID=f294cb0848f771e8"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Handshake, SCID=f294cb0848f771e8"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","851","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Handshake, SCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","81","","","Handshake, DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","83","","","Handshake, DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","82","","","Handshake, DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","125","","","Handshake, DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","116","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","1288","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","1120","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","985","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","74","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","65","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","107.167.96.30","192.168.1.37","443","63219","TCP","54","","","443  >  63219 [ACK] Seq=1 Ack=1794 Win=40880 Len=0"
"2024-07-02 14:25:19","107.167.96.30","192.168.1.37","443","63219","TLSv1.3","2974","","","Server Hello, Change Cipher Spec, Application Data"
"2024-07-02 14:25:19","107.167.96.30","192.168.1.37","443","63219","TLSv1.3","280","","","Application Data, Application Data, Application Data"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TCP","54","","","63219  >  443 [ACK] Seq=1794 Ack=3147 Win=64240 Len=0"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1012","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1288","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","484","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1287","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","107.167.96.30","63219","443","TLSv1.3","134","","","Change Cipher Spec, Application Data"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","142.251.132.100","192.168.1.37","443","62801","QUIC","1292","","","Protected Payload (KP0)"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","77","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","75","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","73","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
"2024-07-02 14:25:19","192.168.1.37","142.251.132.100","62801","443","QUIC","73","","","Protected Payload (KP0), DCID=f294cb0848f771e8"
