"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","351","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","52.226.139.185","192.168.1.41","443","60612","TCP","54","","","443  >  60612 [ACK] Seq=174 Ack=85 Win=162 Len=0"
"2024-06-24 16:31:06","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","52.226.139.185","192.168.1.41","443","60612","TLSv1.2","227","","","Application Data"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","52.226.139.185","60612","443","TCP","54","","","60612  >  443 [ACK] Seq=85 Ack=347 Win=251 Len=0"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","76","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","76","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","76","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","76","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","52.226.139.185","49415","443","TLSv1.2","153","","","Application Data"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","824","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","76","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","52.226.139.185","49415","443","TCP","153","","","[TCP Retransmission] 49415  >  443 [PSH, ACK] Seq=100 Ack=170 Win=254 Len=99"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","52.226.139.185","192.168.1.41","443","49415","TCP","54","","","443  >  49415 [ACK] Seq=170 Ack=199 Win=209 Len=0"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","68","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","68","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","52.226.139.185","192.168.1.41","443","49415","TLSv1.2","223","","","Application Data"
"2024-06-24 16:31:06","142.250.218.138","192.168.1.41","443","53035","UDP","120","","","443  >  53035 Len=78"
"2024-06-24 16:31:06","142.250.218.138","192.168.1.41","443","53035","UDP","64","","","443  >  53035 Len=22"
"2024-06-24 16:31:06","52.226.139.185","192.168.1.41","443","49415","TCP","66","","","[TCP Dup ACK 1320#1] 443  >  49415 [ACK] Seq=339 Ack=199 Win=209 Len=0 SLE=100 SRE=199"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:06","192.168.1.41","142.250.218.138","53035","443","UDP","75","","","53035  >  443 Len=33"
"2024-06-24 16:31:06","192.168.1.41","142.250.218.138","57492","443","QUIC","1292","","","Initial, DCID=2e282481cbc07f25, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PING"
"2024-06-24 16:31:06","192.168.1.41","142.250.218.138","57492","443","QUIC","117","","","0-RTT, DCID=2e282481cbc07f25"
"2024-06-24 16:31:06","192.168.1.41","142.250.218.138","57492","443","QUIC","568","","","0-RTT, DCID=2e282481cbc07f25"
"2024-06-24 16:31:06","192.168.1.41","52.226.139.185","49415","443","TCP","54","","","49415  >  443 [ACK] Seq=199 Ack=339 Win=253 Len=0"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","1292","","","Initial, SCID=ee282481cbc07f25, PKN: 1, ACK, PADDING"
"2024-06-24 16:31:07","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","1292","","","Handshake, SCID=ee282481cbc07f25"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","855","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","227","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","121","","","Handshake, DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","73","","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","74","","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","162","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","64","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","73","","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","241","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","63","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","77","","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","53035","443","UDP","380","","","53035  >  443 Len=338"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","57492","443","QUIC","74","","","Protected Payload (KP0), DCID=ee282481cbc07f25"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","57492","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","53035","UDP","71","","","443  >  53035 Len=29"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","53035","443","UDP","75","","","53035  >  443 Len=33"
"2024-06-24 16:31:07","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","53035","UDP","127","","","443  >  53035 Len=85"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","53035","443","UDP","78","","","53035  >  443 Len=36"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:07","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:07","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:08","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:08","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:08","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:08","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:08","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:08","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:09","::","ff02::1:ffdf:48bf","","","ICMPv6","86","","","Neighbor Solicitation for fe80::78b6:ffff:fedf:48bf"
"2024-06-24 16:31:09","::","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:31:09","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:09","192.168.1.41","20.127.250.238","60628","443","TCP","55","","","[TCP Keep-Alive] 60628  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"2024-06-24 16:31:09","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:31:09","7a:b6:ff:df:48:bf","Broadcast","","","ARP","42","","","Who has 192.168.1.1? Tell 192.168.1.42"
"2024-06-24 16:31:09","::","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:31:09","fe80::78b6:ffff:fedf:48bf","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:31:09","fe80::78b6:ffff:fedf:48bf","ff02::2","","","ICMPv6","70","","","Router Solicitation from 7a:b6:ff:df:48:bf"
"2024-06-24 16:31:09","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:10","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:10","fe80::78b6:ffff:fedf:48bf","ff02::16","","","ICMPv6","90","","","Multicast Listener Report Message v2"
"2024-06-24 16:31:10","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:10","20.127.250.238","192.168.1.41","443","60628","TCP","66","","","[TCP Keep-Alive ACK] 443  >  60628 [ACK] Seq=1 Ack=2 Win=206 Len=0 SLE=1 SRE=2"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","1292","","","Initial, DCID=084954cbb1f41a35, PKN: 1, PADDING, CRYPTO, PING, PING, PING, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","124","","","0-RTT, DCID=084954cbb1f41a35"
"2024-06-24 16:31:10","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:10","142.250.78.174","192.168.1.41","443","60740","QUIC","1292","","","Initial, SCID=e84954cbb1f41a35, PKN: 1, ACK, PADDING"
"2024-06-24 16:31:10","142.250.78.174","192.168.1.41","443","60740","QUIC","1292","","","Handshake, SCID=e84954cbb1f41a35"
"2024-06-24 16:31:10","142.250.78.174","192.168.1.41","443","60740","QUIC","848","","","Protected Payload (KP0)"
"2024-06-24 16:31:10","142.250.78.174","192.168.1.41","443","60740","QUIC","210","","","Protected Payload (KP0)"
"2024-06-24 16:31:10","142.250.78.174","192.168.1.41","443","60740","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","120","","","Handshake, DCID=e84954cbb1f41a35"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","73","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","1288","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","1292","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:10","192.168.1.41","142.250.78.174","60740","443","QUIC","190","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:11","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:11","Routerboardc_5e:b9:50","ChongqingFug_df:b9:7d","","","ARP","42","","","Who has 192.168.1.41? Tell 192.168.1.1"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","163","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","ChongqingFug_df:b9:7d","Routerboardc_5e:b9:50","","","ARP","42","","","192.168.1.41 is at b4:b5:b6:df:b9:7d"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","71","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","797","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","76","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","311","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","192.168.1.41","142.250.78.174","60740","443","QUIC","73","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:11","192.168.1.41","142.250.78.174","60740","443","QUIC","77","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:11","192.168.1.41","142.250.78.174","60740","443","QUIC","73","","","Protected Payload (KP0), DCID=e84954cbb1f41a35"
"2024-06-24 16:31:11","192.168.1.41","173.194.215.188","60627","5228","TCP","55","","","[TCP Keep-Alive] 60627  >  5228 [ACK] Seq=1 Ack=1 Win=259 Len=1"
"2024-06-24 16:31:11","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:11","142.250.78.174","192.168.1.41","443","60740","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:31:11","173.194.215.188","192.168.1.41","5228","60627","TCP","66","","","[TCP Keep-Alive ACK] 5228  >  60627 [ACK] Seq=1 Ack=2 Win=253 Len=0 SLE=1 SRE=2"
"2024-06-24 16:31:11","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:12","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:12","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:12","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
